Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2706","YPO2303","VBIYerPes7843_2706","PATRIC.214092.21.NC_003143.CDS.2590044.2591543.rev","PATRIC","CDS",2590044,2591543,1500,"-","FIG00001143","PLF_629_00000259","PGF_04561913","YP_002347270.1",499,"pntA","NAD(P) transhydrogenase N-domain of subunit alpha (EC 1.6.1.2) / NAD(P) transhydrogenase C-domain of subunit alpha (EC 1.6.1.2)","GO:0008750|NAD(P)+ transhydrogenase (AB-specific) activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2707","YPO2305","VBIYerPes7843_2707","PATRIC.214092.21.NC_003143.CDS.2592100.2593053.fwd","PATRIC","CDS",2592100,2593053,954,"+","FIG00634143","PLF_629_00002734","PGF_07677491","YP_002347272.1",317,,"Protein YdgH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2708","YPO2306","VBIYerPes7843_2708","PATRIC.214092.21.NC_003143.CDS.2593323.2594714.fwd","PATRIC","CDS",2593323,2594714,1392,"+","FIG00001166","PLF_629_00000347","PGF_00064610","YP_002347273.1",463,,"Arginine/ornithine antiporter ArcD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2709","YPO2307","VBIYerPes7843_2709","PATRIC.214092.21.NC_003143.CDS.2594738.2595154.rev","PATRIC","CDS",2594738,2595154,417,"-","FIG01220419","PLF_629_00043465","PGF_02975062","YP_002347274.1",138,,"Uncharacterized protein VC1189",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2710","YPO2308","VBIYerPes7843_2710","PATRIC.214092.21.NC_003143.CDS.2595451.2596197.fwd","PATRIC","CDS",2595451,2596197,747,"+","FIG00001247","PLF_629_00001423","PGF_12706928","YP_002347275.1",248,"rstA","Two-component transcriptional response regulator RstA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2711","YPO2309","VBIYerPes7843_2711","PATRIC.214092.21.NC_003143.CDS.2596246.2597502.fwd","PATRIC","CDS",2596246,2597502,1257,"+","FIG00001631","PLF_629_00000189","PGF_12866975","YP_002347276.1",418,"rstB","Sensory histidine kinase in two-component regulatory system with RstA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2712","YPO2310","VBIYerPes7843_2712","PATRIC.214092.21.NC_003143.CDS.2597596.2599095.fwd","PATRIC","CDS",2597596,2599095,1500,"+","FIG00229345","PLF_629_00002032","PGF_04431830","YP_002347277.1",499,,"Thermostable carboxypeptidase 1 (EC 3.4.17.19)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2713","YPO2311","VBIYerPes7843_2713","PATRIC.214092.21.NC_003143.CDS.2599217.2599726.rev","PATRIC","CDS",2599217,2599726,510,"-","FIG01306568","PLF_629_00000001","PGF_08338115","YP_002347278.1",169,"tnp","Transposase, IS200 family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2714",,"VBIYerPes7843_2714","PATRIC.214092.21.NC_003143.CDS.2600654.2600827.rev","PATRIC","CDS",2600654,2600827,174,"-","FIG01220809","PLF_629_00004388","PGF_03932246",,57,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2715","YPO2312","VBIYerPes7843_2715","PATRIC.214092.21.NC_003143.CDS.2600840.2603269.fwd","PATRIC","CDS",2600840,2603269,2430,"+","FIG00017643","PLF_629_00003420","PGF_00041699","YP_002347279.1",809,,"Putative insecticidal toxin complex",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.488","YPO0258","VBIYerPes7843_0488","PATRIC.214092.21.NC_003143.CDS.260248.261462.fwd","PATRIC","CDS",260248,261462,1215,"+","FIG01063325","PLF_629_00002544","PGF_00063595","YP_002345338.1",404,,"Type III secretion protein SsaD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2716","YPO2313","VBIYerPes7843_2716","PATRIC.214092.21.NC_003143.CDS.2603338.2603628.fwd","PATRIC","CDS",2603338,2603628,291,"+","FIG00017643","PLF_629_00005624","PGF_03932567","YP_002347280.1",96,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2717",,"VBIYerPes7843_2717","PATRIC.214092.21.NC_003143.CDS.2603732.2603890.rev","PATRIC","CDS",2603732,2603890,159,"-","FIG01356879","PLF_629_00004277","PGF_03932178",,52,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2718",,"VBIYerPes7843_2718","PATRIC.214092.21.NC_003143.CDS.2604076.2604198.rev","PATRIC","CDS",2604076,2604198,123,"-","FIG00638284","PLF_629_00020729","PGF_03030212",,40,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2719",,"VBIYerPes7843_2719","PATRIC.214092.21.NC_003143.CDS.2604325.2604444.fwd","PATRIC","CDS",2604325,2604444,120,"+",,"PLF_629_00000005","PGF_08225224",,39,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2720","YPO2315","VBIYerPes7843_2720","PATRIC.214092.21.NC_003143.CDS.2604455.2605033.rev","PATRIC","CDS",2604455,2605033,579,"-","FIG00948541","PLF_629_00002339","PGF_03232407","YP_002347282.1",192,,"Protein yceI precursor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2721","YPO2316","VBIYerPes7843_2721","PATRIC.214092.21.NC_003143.CDS.2605059.2605613.rev","PATRIC","CDS",2605059,2605613,555,"-","FIG01221566","PLF_629_00002200","PGF_07669399","YP_002347283.1",184,,"Cytochrome b561 homolog 2",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2722","YPO2318","VBIYerPes7843_2722","PATRIC.214092.21.NC_003143.CDS.2606217.2606501.fwd","PATRIC","CDS",2606217,2606501,285,"+","FIG01368898","PLF_629_00003310","PGF_00029001","YP_002347285.1",94,"asr","Acid shock protein 1 precursor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2723","YPO2319","VBIYerPes7843_2723","PATRIC.214092.21.NC_003143.CDS.2606835.2607671.fwd","PATRIC","CDS",2606835,2607671,837,"+","FIG00634494","PLF_629_00003072","PGF_00043404","YP_002347286.1",278,,"Uncharacterized serine protease YdgD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.238","YPO0018","VBIYerPes7843_0238","PATRIC.214092.21.NC_003143.CDS.26077.26586.fwd","PATRIC","CDS",26077,26586,510,"+","FIG01306568","PLF_629_00000001","PGF_08338115","YP_002345114.1",169,"tnp","Transposase, IS200 family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2724","YPO2320","VBIYerPes7843_2724","PATRIC.214092.21.NC_003143.CDS.2607727.2608050.rev","PATRIC","CDS",2607727,2608050,324,"-","FIG01400698","PLF_629_00002232","PGF_09104784","YP_002347287.1",107,,"Antitoxin HigA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2725","YPO2321","VBIYerPes7843_2725","PATRIC.214092.21.NC_003143.CDS.2608047.2608376.rev","PATRIC","CDS",2608047,2608376,330,"-","FIG01331738","PLF_629_00002585","PGF_03449025","YP_002347288.1",109,,"Toxin HigB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2726",,"VBIYerPes7843_2726","PATRIC.214092.21.NC_003143.CDS.2608369.2608500.rev","PATRIC","CDS",2608369,2608500,132,"-","FIG00638284","PLF_629_00004468","PGF_03932282",,43,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2727","YPO2322","VBIYerPes7843_2727","PATRIC.214092.21.NC_003143.CDS.2608715.2612602.rev","PATRIC","CDS",2608715,2612602,3888,"-","FIG00905340","PLF_629_00000137","PGF_08152874","YP_002347289.1",1295,"hrpA","ATP-dependent helicase HrpA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2728","YPO2323","VBIYerPes7843_2728","PATRIC.214092.21.NC_003143.CDS.2613025.2613630.fwd","PATRIC","CDS",2613025,2613630,606,"+","FIG00553659","PLF_629_00002081","PGF_10547233","YP_002347290.1",201,"acpD","FMN-dependent NADH-azoreductase (EC 1.7.1.6)","GO:0050446|azobenzene reductase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2729","YPO2324","VBIYerPes7843_2729","PATRIC.214092.21.NC_003143.CDS.2613751.2614707.rev","PATRIC","CDS",2613751,2614707,957,"-","FIG00452802","PLF_629_00002738","PGF_00927728","YP_002347291.1",318,,"D-arabinitol operon repressor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.489","YPO0259","VBIYerPes7843_0489","PATRIC.214092.21.NC_003143.CDS.261481.261702.fwd","PATRIC","CDS",261481,261702,222,"+","FIG01508137","PLF_629_00003242","PGF_06944038","YP_002345339.1",73,,"FIG027385: Putative type III secretion apparatus",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2730","YPO2325","VBIYerPes7843_2730","PATRIC.214092.21.NC_003143.CDS.2614917.2616308.fwd","PATRIC","CDS",2614917,2616308,1392,"+","FIG00229270","PLF_629_00003314","PGF_00420893","YP_002347292.1",463,"dalD","D-arabinitol 4-dehydrogenase (EC 1.1.1.11)","GO:0047813|D-arabinitol 4-dehydrogenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2731","YPO2326","VBIYerPes7843_2731","PATRIC.214092.21.NC_003143.CDS.2616509.2616880.rev","PATRIC","CDS",2616509,2616880,372,"-","FIG00004488","PLF_629_00002427","PGF_02806530","YP_002347293.1",123,,"Putative uncharacterized protein ydbL, may be related to amine metabolism",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2732","YPO2327","VBIYerPes7843_2732","PATRIC.214092.21.NC_003143.CDS.2616890.2617054.rev","PATRIC","CDS",2616890,2617054,165,"-","FIG00003884","PLF_629_00001862","PGF_08286801","YP_002347294.1",54,,"Uncharacterized protein YnbE",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2733","YPO2328","VBIYerPes7843_2733","PATRIC.214092.21.NC_003143.CDS.2617081.2619777.rev","PATRIC","CDS",2617081,2619777,2697,"-","FIG00004578","PLF_629_00000698","PGF_04717624","YP_002347295.1",898,,"Putative uncharacterized protein ydbH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.490","YPO0260","VBIYerPes7843_0490","PATRIC.214092.21.NC_003143.CDS.261876.262496.fwd","PATRIC","CDS",261876,262496,621,"+","FIG00005569","PLF_629_00002189","PGF_00063611","YP_002345340.1",206,,"Type III secretion thermoregulatory protein (LcrF,VirF,transcription regulation of virulence plasmid)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2734","YPO2329","VBIYerPes7843_2734","PATRIC.214092.21.NC_003143.CDS.2620043.2621035.fwd","PATRIC","CDS",2620043,2621035,993,"+","FIG00000842","PLF_629_00001579","PGF_06713057","YP_002347296.1",330,"hslI","D-lactate dehydrogenase (EC 1.1.1.28)","GO:0008720|D-lactate dehydrogenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2735","YPO2330","VBIYerPes7843_2735","PATRIC.214092.21.NC_003143.CDS.2621162.2621557.fwd","PATRIC","CDS",2621162,2621557,396,"+","FIG00948881","PLF_629_00002719","PGF_00252328","YP_002347297.1",131,"hslJ","Heat shock protein HslJ",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2736","YPO2331","VBIYerPes7843_2736","PATRIC.214092.21.NC_003143.CDS.2621615.2621926.rev","PATRIC","CDS",2621615,2621926,312,"-","FIG00626574","PLF_629_00003011","PGF_03062265","YP_002347298.1",103,,"Uncharacterized protein YdbJ",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2737","YPO2332","VBIYerPes7843_2737","PATRIC.214092.21.NC_003143.CDS.2622241.2622900.fwd","PATRIC","CDS",2622241,2622900,660,"+","FIG00436510","PLF_629_00002134","PGF_02909040","YP_002347299.1",219,,"Putative magnesium transporter YhiD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2738","YPO2333","VBIYerPes7843_2738","PATRIC.214092.21.NC_003143.CDS.2622960.2623292.rev","PATRIC","CDS",2622960,2623292,333,"-","FIG01312131","PLF_629_00001165","PGF_00412640","YP_002347300.1",110,"qacE","small multidrug resistance family (SMR) protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2739","YPO2334","VBIYerPes7843_2739","PATRIC.214092.21.NC_003143.CDS.2623771.2627304.fwd","PATRIC","CDS",2623771,2627304,3534,"+","FIG00001269","PLF_629_00000966","PGF_00046007","YP_002347301.1",1177,"nifJ","Pyruvate-flavodoxin oxidoreductase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.491",,"VBIYerPes7843_0491","PATRIC.214092.21.NC_003143.CDS.262482.262625.rev","PATRIC","CDS",262482,262625,144,"-","FIG00638284","PLF_629_00004211","PGF_03932127",,47,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.492","YPO0261","VBIYerPes7843_0492","PATRIC.214092.21.NC_003143.CDS.262718.262966.fwd","PATRIC","CDS",262718,262966,249,"+","FIG00029036","PLF_629_00002317","PGF_03931512","YP_002345342.1",82,,"Type III secretion protein SsaH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2740","YPO2335","VBIYerPes7843_2740","PATRIC.214092.21.NC_003143.CDS.2627579.2628520.fwd","PATRIC","CDS",2627579,2628520,942,"+","FIG00138938","PLF_629_00002198","PGF_00413306","YP_002347302.1",313,,"tRNA-(cytosine32)-2-thiocytidine synthetase TtcA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2741","YPO2336","VBIYerPes7843_2741","PATRIC.214092.21.NC_003143.CDS.2628827.2629795.fwd","PATRIC","CDS",2628827,2629795,969,"+","FIG00967246","PLF_629_00003514","PGF_00040796","YP_002347303.1",322,,"Putative exported protein precursor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2742","YPO2337","VBIYerPes7843_2742","PATRIC.214092.21.NC_003143.CDS.2630107.2630946.fwd","PATRIC","CDS",2630107,2630946,840,"+","FIG00003460","PLF_629_00003331","PGF_00057506","YP_002347304.1",279,,"Transcriptional regulator, MerR family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.493","YPO0262","VBIYerPes7843_0493","PATRIC.214092.21.NC_003143.CDS.263064.263315.fwd","PATRIC","CDS",263064,263315,252,"+","FIG00024157","PLF_629_00002369","PGF_03931520","YP_002345343.1",83,,"Type III secretion protein SsaI",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2743",,"VBIYerPes7843_2743","PATRIC.214092.21.NC_003143.CDS.2631010.2631135.fwd","PATRIC","CDS",2631010,2631135,126,"+",,"PLF_629_00004433","PGF_03932258",,41,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2744","YPO2338","VBIYerPes7843_2744","PATRIC.214092.21.NC_003143.CDS.2631320.2632333.rev","PATRIC","CDS",2631320,2632333,1014,"-","FIG00638676","PLF_629_00000385","PGF_04846590","YP_002347305.1",337,"zntB","Magnesium and cobalt transport protein CorA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2745","YPO2339","VBIYerPes7843_2745","PATRIC.214092.21.NC_003143.CDS.2632546.2634162.rev","PATRIC","CDS",2632546,2634162,1617,"-","FIG00143378","PLF_629_00001731","PGF_00030901","YP_002347306.1",538,"mppA","Murein peptide ABC transporter, substrate-binding protein (requires DppBCDF)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.494","YPO0263","VBIYerPes7843_0494","PATRIC.214092.21.NC_003143.CDS.263312.264043.fwd","PATRIC","CDS",263312,264043,732,"+","FIG00018716","PLF_629_00002188","PGF_04646018","YP_002345344.1",243,,"Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2746","YPO2340","VBIYerPes7843_2746","PATRIC.214092.21.NC_003143.CDS.2634603.2635310.fwd","PATRIC","CDS",2634603,2635310,708,"+","FIG00003191","PLF_629_00001199","PGF_00007154","YP_002347307.1",235,,"Gamma-D-Glutamyl-meso-Diaminopimelate Amidase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2747","YPO2341","VBIYerPes7843_2747","PATRIC.214092.21.NC_003143.CDS.2635352.2636326.rev","PATRIC","CDS",2635352,2636326,975,"-","FIG01955967","PLF_629_00001236","PGF_03148229","YP_002347308.1",324,,"L-alanine-DL-glutamate epimerase (EC 5.1.1.n1)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2748","YPO2342","VBIYerPes7843_2748","PATRIC.214092.21.NC_003143.CDS.2636489.2636992.fwd","PATRIC","CDS",2636489,2636992,504,"+","FIG00002857","PLF_629_00000527","PGF_00413533","YP_002347309.1",167,"tpx","Thiol peroxidase, Tpx-type (EC 1.11.1.15)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2749","YPO2343","VBIYerPes7843_2749","PATRIC.214092.21.NC_003143.CDS.2637194.2637703.fwd","PATRIC","CDS",2637194,2637703,510,"+","FIG01306568","PLF_629_00000001","PGF_08338115","YP_002347310.1",169,"tnp","Transposase, IS200 family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2750","YPO2344","VBIYerPes7843_2750","PATRIC.214092.21.NC_003143.CDS.2637850.2639427.rev","PATRIC","CDS",2637850,2639427,1578,"-","FIG00137541","PLF_629_00000726","PGF_00060289","YP_002347311.1",525,"tyrR","Transcriptional repressor protein TyrR",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2751","YPO2345","VBIYerPes7843_2751","PATRIC.214092.21.NC_003143.CDS.2639762.2640208.fwd","PATRIC","CDS",2639762,2640208,447,"+","FIG01353111","PLF_629_00002303","PGF_00410101","YP_002347312.1",148,,"putative phosphatase/kinase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2752","YPO2346","VBIYerPes7843_2752","PATRIC.214092.21.NC_003143.CDS.2640291.2640728.fwd","PATRIC","CDS",2640291,2640728,438,"+","FIG01220085","PLF_629_00001885","PGF_03929974","YP_002347313.1",145,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2753","YPO2347","VBIYerPes7843_2753","PATRIC.214092.21.NC_003143.CDS.2640738.2641799.rev","PATRIC","CDS",2640738,2641799,1062,"-","FIG00060605","PLF_629_00000659","PGF_00019974","YP_002347314.1",353,,"Membrane protein YcjF",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2754","YPO2348","VBIYerPes7843_2754","PATRIC.214092.21.NC_003143.CDS.2641796.2643193.rev","PATRIC","CDS",2641796,2643193,1398,"-","FIG00099514","PLF_629_00000804","PGF_02209787","YP_002347315.1",465,,"Conserved protein YcjX with nucleoside triphosphate hydrolase domain",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.495","YPO0264","VBIYerPes7843_0495","PATRIC.214092.21.NC_003143.CDS.264218.264811.fwd","PATRIC","CDS",264218,264811,594,"+","FIG01219980","PLF_629_00042382","PGF_08246483","YP_002345345.1",197,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2755",,"VBIYerPes7843_2755","PATRIC.214092.21.NC_003143.CDS.2643174.2643353.rev","PATRIC","CDS",2643174,2643353,180,"-","FIG00003263","PLF_629_00003051","PGF_00032671",,59,,"Phage shock protein D",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2756","YPO2349","VBIYerPes7843_2756","PATRIC.214092.21.NC_003143.CDS.2643501.2643860.rev","PATRIC","CDS",2643501,2643860,360,"-","FIG00001765","PLF_629_00002442","PGF_03198509","YP_002347316.1",119,"pspC","Phage shock protein C",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2757","YPO2350","VBIYerPes7843_2757","PATRIC.214092.21.NC_003143.CDS.2643860.2644087.rev","PATRIC","CDS",2643860,2644087,228,"-","FIG00001853","PLF_629_00001314","PGF_00032664","YP_002347317.1",75,"pspB","Phage shock protein B",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2758","YPO2351","VBIYerPes7843_2758","PATRIC.214092.21.NC_003143.CDS.2644249.2644914.rev","PATRIC","CDS",2644249,2644914,666,"-","FIG00006853","PLF_629_00001313","PGF_00032662","YP_002347318.1",221,"pspA","Phage shock protein A @ Suppressor of sigma54-dependent transcription, PspA-like",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2759","YPO2352","VBIYerPes7843_2759","PATRIC.214092.21.NC_003143.CDS.2645159.2646187.fwd","PATRIC","CDS",2645159,2646187,1029,"+","FIG00137508","PLF_629_00000516","PGF_05080544","YP_002347319.1",342,"pspF","Psp operon transcriptional activator","GO:0003700|transcription factor activity;GO:0005524|ATP binding;GO:0005622|intracellular;GO:0008134|transcription factor binding"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2760","YPO2353","VBIYerPes7843_2760","PATRIC.214092.21.NC_003143.CDS.2646352.2646861.rev","PATRIC","CDS",2646352,2646861,510,"-","FIG01306568","PLF_629_00000001","PGF_08338115","YP_002347320.1",169,"tnp","Transposase, IS200 family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2761","YPO2355","VBIYerPes7843_2761","PATRIC.214092.21.NC_003143.CDS.2647475.2649121.fwd","PATRIC","CDS",2647475,2649121,1647,"+","FIG00094764","PLF_629_00000506","PGF_00030690","YP_002347322.1",548,"sapA","Peptide ABC transporter, substrate-binding protein SapA",
