Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"fig|198094.11.peg.5541","Protein","CTP synthase (EC 6.3.4.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5583","pyrG","RefSeq.9606.33.NC_000001.CDS.39084219.39485794.fwd","Protein","microtubule-actin cross-linking factor 1 isoform X29","Primates",9606,"9606.33","Homo sapiens",,"MACF1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2816381;imex:IM-13779-1979",
"fig|198094.11.peg.4187","Protein","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4218","metE","RefSeq.9606.33.NC_000013.CDS.50015494.50020454.fwd","Protein","potassium channel regulatory protein isoform 1","Primates",9606,"9606.33","Homo sapiens",,"KCNRG","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2830870;imex:IM-13779-3467",
"fig|198094.11.peg.3138","Protein","Glutaminase (EC 3.5.1.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3155","glsA-2","RefSeq.9606.33.NC_000005.CDS.72816738.72905410.fwd","Protein","transportin-1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"TNPO1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2820449;imex:IM-13779-2384",
"fig|198094.11.peg.4661","Protein","Porphobilinogen deaminase (EC 2.5.1.61)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4696","hemC","RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812811;imex:IM-13779-1658",
"fig|198094.11.peg.4278","Protein","Phosphopentomutase (EC 5.4.2.7)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4309","deoB","RefSeq.9606.33.NC_000006.CDS.30489532.30492581.fwd","Protein","HLA class I histocompatibility antigen, alpha chain E precursor","Primates",9606,"9606.33","Homo sapiens",,"HLA-E","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832392;imex:IM-13779-3642",
"fig|198094.11.peg.4509","Protein","Heat-inducible transcription repressor HrcA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4541","hrcA","RefSeq.9606.33.NC_000023.CDS.47651842.47658963.rev","Protein","protein UXT isoform 1","Primates",9606,"9606.33","Homo sapiens",,"UXT","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2819536;imex:IM-13779-2286",
"fig|198094.11.peg.879","Protein","Protein translocase subunit SecA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0882","secA-1","RefSeq.9606.33.NC_000001.CDS.112619845.112670132.fwd","Protein","F-actin-capping protein subunit alpha-1","Primates",9606,"9606.33","Homo sapiens",,"CAPZA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2817640;imex:IM-13779-2103",
"fig|198094.11.peg.3940","Protein","Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3970","gid","RefSeq.9606.33.NC_000020.CDS.34715260.34782355.rev","Protein","nuclear receptor coactivator 6 isoform X6","Primates",9606,"9606.33","Homo sapiens",,"NCOA6","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829182;imex:IM-13779-3275",
"fig|198094.11.peg.4952","Protein","Leucyl-tRNA synthetase (EC 6.1.1.4)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4991","leuS","RefSeq.9606.33.NC_000017.CDS.8253938.8269264.fwd","Protein","phosphoribosylformylglycinamidine synthase","Primates",9606,"9606.33","Homo sapiens",,"PFAS","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2826756;imex:IM-13779-3004",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000023.CDS.129447162.129523370.rev","Protein","probable global transcription activator SNF2L1 isoform d","Primates",9606,"9606.33","Homo sapiens",,"SMARCA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822457;imex:IM-13779-2585",
"fig|198094.11.peg.3885","Protein","RecA protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3915","recA","RefSeq.9606.33.NC_000001.CDS.211326699.211372702.fwd","Protein","TNF receptor-associated factor 5 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"TRAF5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2820303;imex:IM-13779-2366",
"fig|198094.11.peg.4661","Protein","Porphobilinogen deaminase (EC 2.5.1.61)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4696","hemC","RefSeq.9606.33.NC_000019.CDS.42078607.42081297.fwd","Protein","zinc finger protein 574 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ZNF574","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818358;imex:IM-13779-2169",
"fig|198094.11.peg.1288","Protein","Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1316",,"RefSeq.9606.33.NC_000009.CDS.127815682.127854355.rev","Protein","endoglin isoform 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"ENG","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834627;imex:IM-13779-3896",
"fig|198094.11.peg.3914","Protein","Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3944","pnp","RefSeq.9606.33.NC_000023.CDS.23664520.23686335.fwd","Protein","peroxiredoxin-4 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PRDX4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2815677;imex:IM-13779-1908",
"fig|198094.11.peg.4177","Protein","Polyphosphate kinase (EC 2.7.4.1)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4208","ppk","RefSeq.9606.33.NC_000011.CDS.819719.824999.fwd","Protein","patatin-like phospholipase domain-containing protein 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PNPLA2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827527;imex:IM-13779-3090",
"fig|198094.11.peg.4663","Protein","Glutamyl-tRNA reductase (EC 1.2.1.70)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4698","hemA","RefSeq.9606.33.NC_000006.CDS.84125070.84226393.rev","Protein","centrosomal protein of 162 kDa isoform a","Primates",9606,"9606.33","Homo sapiens",,"CEP162","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824138;imex:IM-13779-2761",
"fig|198094.11.peg.104","Protein","Translation elongation factor G","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0107","fusA","RefSeq.9606.33.NC_000022.CDS.17638694.17727534.fwd","Protein","bcl-2-like protein 13 isoform c","Primates",9606,"9606.33","Homo sapiens",,"BCL2L13","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2837857;imex:IM-13779-4268",
"fig|198094.11.peg.5596","Protein","Coproheme decarboxylase HemQ (no EC)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5637",,"RefSeq.9606.33.NC_000012.CDS.25069408.25108060.fwd","Protein","lymphoid-restricted membrane protein isoform X1","Primates",9606,"9606.33","Homo sapiens",,"LRMP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2839359;imex:IM-13779-4431",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000001.CDS.26239784.26277293.fwd","Protein","centrosomal protein of 85 kDa isoform 2","Primates",9606,"9606.33","Homo sapiens",,"CEP85","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836913;imex:IM-13779-4159",
"fig|198094.11.peg.80","Protein","DNA integrity scanning protein DisA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0082",,"RefSeq.9606.33.NC_000006.CDS.85612882.85641439.rev","Protein","heterogeneous nuclear ribonucleoprotein Q isoform 6","Primates",9606,"9606.33","Homo sapiens",,"SYNCRIP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832157;imex:IM-13779-3612",
"fig|198094.11.peg.104","Protein","Translation elongation factor G","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0107","fusA","RefSeq.9606.33.NC_000013.CDS.40933425.40982054.rev","Protein","ETS-related transcription factor Elf-1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ELF1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834483;imex:IM-13779-3880",
"fig|198094.11.peg.5081","Protein","Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5120","glgA","RefSeq.9606.33.NC_000005.CDS.42800720.42810767.rev","Protein","selenoprotein P isoform 2","Primates",9606,"9606.33","Homo sapiens",,"SEPP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822881;imex:IM-13779-2631",
"fig|198094.11.peg.5541","Protein","CTP synthase (EC 6.3.4.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5583","pyrG","RefSeq.9606.33.NC_000022.CDS.50275704.50301462.rev","Protein","plexin-B2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"PLXNB2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827414;imex:IM-13779-3077",
"fig|198094.11.peg.4785","Protein","Ribonucleotide reductase transcriptional regulator NrdR","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4824","nrdR","RefSeq.9606.33.NC_000011.CDS.75566350.75572083.fwd","Protein","serpin H1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SERPINH1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822848;imex:IM-13779-2628",
"fig|198094.11.peg.5324","Protein","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5365","gpmA","RefSeq.9606.33.NC_000003.CDS.13317681.13420226.rev","Protein","nuclear pore membrane glycoprotein 210 precursor","Primates",9606,"9606.33","Homo sapiens",,"NUP210","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827366;imex:IM-13779-3072",
"fig|198094.11.peg.4658","Protein","Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4693","hemL-2","RefSeq.9606.33.NC_000002.CDS.231057026.231170712.fwd","Protein","26S proteasome non-ATPase regulatory subunit 1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"PSMD1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812606;imex:IM-13779-1638",
"fig|198094.11.peg.3682","Protein","Urocanate hydratase (EC 4.2.1.49)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3711","hutU","RefSeq.9606.33.NC_000005.CDS.141923942.141949376.fwd","Protein","death ligand signal enhancer isoform X3","Primates",9606,"9606.33","Homo sapiens",,"KIAA0141","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2831223;imex:IM-13779-3510",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000010.CDS.73498629.73575658.rev","Protein","inactive ubiquitin carboxyl-terminal hydrolase 54 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"USP54","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2825890;imex:IM-13779-2928",
"fig|198094.11.peg.3682","Protein","Urocanate hydratase (EC 4.2.1.49)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3711","hutU","RefSeq.9606.33.NC_000017.CDS.82519889.82601499.fwd","Protein","forkhead box protein K2","Primates",9606,"9606.33","Homo sapiens",,"FOXK2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833689;imex:IM-13779-3790",
"fig|198094.11.peg.260","Protein","Heat shock protein 60 family chaperone GroEL","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0267","groEL","RefSeq.9606.33.NC_000001.CDS.89995258.90027701.fwd","Protein","DBIRD complex subunit ZNF326 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ZNF326","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818431;imex:IM-13779-2178",
"fig|198094.11.peg.2973","Protein","Gamma-glutamyl phosphate reductase (EC 1.2.1.41)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2992","proA","RefSeq.9606.33.NC_000021.CDS.38805347.38822889.fwd","Protein","protein C-ets-2 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"ETS2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834203;imex:IM-13779-3850",
"fig|198094.11.peg.2142","Protein","UPF0403 protein YphP","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2173",,"RefSeq.9606.33.NC_000012.CDS.8917678.8939459.fwd","Protein","polyhomeotic-like protein 1 isoform X6","Primates",9606,"9606.33","Homo sapiens",,"PHC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827689;imex:IM-13779-3110",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000005.CDS.149271969.149340030.fwd","Protein","actin filament-associated protein 1-like 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"AFAP1L1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2811297;imex:IM-13779-1522",
"fig|198094.11.peg.1230","Protein","Tryptophan synthase alpha chain (EC 4.2.1.20)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1254","trpA","RefSeq.9606.33.NC_000016.CDS.74874209.74985017.rev","Protein","WD repeat-containing protein 59 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"WDR59","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2813811;imex:IM-13779-1747",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000020.CDS.36431718.36527031.fwd","Protein","disks large-associated protein 4 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"DLGAP4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835030;imex:IM-13779-3947",
"fig|198094.11.peg.260","Protein","Heat shock protein 60 family chaperone GroEL","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0267","groEL","RefSeq.9606.33.NC_000012.CDS.6772853.6778390.fwd","Protein","lymphocyte activation gene 3 protein isoform X1","Primates",9606,"9606.33","Homo sapiens",,"LAG3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2830783;imex:IM-13779-3457",
"fig|198094.11.peg.1288","Protein","Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1316",,"RefSeq.9606.33.NC_000001.CDS.151404802.151443638.rev","Protein","pogo transposable element with ZNF domain isoform X3","Primates",9606,"9606.33","Homo sapiens",,"POGZ","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827319;imex:IM-13779-3068",
"fig|198094.11.peg.4679","Protein","Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4714",,"RefSeq.9606.33.NC_000012.CDS.22046304.22065311.fwd","Protein","N-acylneuraminate cytidylyltransferase","Primates",9606,"9606.33","Homo sapiens",,"CMAS","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2816181;imex:IM-13779-1954",
