Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|214092.21.peg.521,Protein,"Radical SAM family protein HutW, similar to coproporphyrinogen III oxidase, oxygen-independent, associated with heme uptake",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0286,,RefSeq.9606.33.NC_000001.CDS.2393155.2403124.fwd,Protein,"protein RER1 isoform X2",Primates,9606,9606.33,Homo sapiens,,RER1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2856354,imex:IM-13779-6096",
fig|214092.21.peg.2617,Protein,"Aconitate hydratase (EC 4.2.1.3)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2221,acnA,RefSeq.9606.33.NC_000017.CDS.8880639.8911494.rev,Protein,"phosphoinositide 3-kinase regulatory subunit 5 isoform X1",Primates,9606,9606.33,Homo sapiens,,PIK3R5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2861344,imex:IM-13779-6624",
fig|214092.21.peg.3283,Protein,"Mg/Co/Ni transporter MgtE, CBS domain-containing",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2839,mgtE,RefSeq.9606.33.NC_000006.CDS.144291829.144850997.fwd,Protein,"utrophin isoform X1",Primates,9606,9606.33,Homo sapiens,,UTRN,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850775,imex:IM-13779-5494",
fig|214092.21.peg.106,Protein,"Mobile element protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPPCP1.01,,RefSeq.9606.33.NC_000006.CDS.133889398.133891802.fwd,Protein,"transcription factor 21",Primates,9606,9606.33,Homo sapiens,,TCF21,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844572,imex:IM-13779-4880",
fig|214092.21.peg.1055,Protein,"2-acylglycerophosphoethanolamine acyltransferase (EC 2.3.1.40) / Acyl-[acyl-carrier-protein] synthetase (EC 6.2.1.20)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0793,aas,RefSeq.9606.33.NC_000001.CDS.2228767.2306765.fwd,Protein,"ski oncogene",Primates,9606,9606.33,Homo sapiens,,SKI,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854653,imex:IM-13779-5929",
fig|214092.21.peg.2184,Protein,"Flagellar motor switch protein FliN",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1822,fliN,RefSeq.9606.33.NC_000010.CDS.128099190.128125667.rev,Protein,"antigen KI-67 isoform 1",Primates,9606,9606.33,Homo sapiens,,MKI67,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2865966,imex:IM-13779-7161",
fig|214092.21.peg.1217,Protein,"Agmatine deiminase (EC 3.5.3.12)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0939,,RefSeq.9606.33.NC_000016.CDS.4461780.4474132.rev,Protein,"nmrA-like family domain-containing protein 1 isoform X1",Primates,9606,9606.33,Homo sapiens,,NMRAL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2862654,imex:IM-13779-6778",
fig|214092.21.peg.3833,Protein,"Murein hydrolase activator NlpD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3356,nlpD,RefSeq.9606.33.NC_000016.CDS.30700825.30739733.fwd,Protein,"helicase SRCAP",Primates,9606,9606.33,Homo sapiens,,SRCAP,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854222,imex:IM-13779-5874",
fig|214092.21.peg.97,Protein,"Mobile element protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPCD1.90c,tnpA,RefSeq.9606.33.NC_000006.CDS.31639131.31651763.rev,Protein,"large proline-rich protein BAG6 isoform a",Primates,9606,9606.33,Homo sapiens,,BAG6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2875057,imex:IM-13779-8230",
fig|214092.21.peg.4054,Protein,"Stringent starvation protein A",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3561,sspA,RefSeq.9606.33.NC_000020.CDS.17942357.17968425.rev,Protein,"sorting nexin-5 isoform a",Primates,9606,9606.33,Homo sapiens,,SNX5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854463,imex:IM-13779-5905",
fig|214092.21.peg.2317,Protein,"High-affinity Fe2+/Pb2+ permease precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1941,,RefSeq.9606.33.NC_000011.CDS.18080399.18106041.rev,Protein,"protein SAAL1",Primates,9606,9606.33,Homo sapiens,,SAAL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2845018,imex:IM-13779-4923",
fig|214092.21.peg.3245,Protein,"putative membrane protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2801,,RefSeq.9606.33.NC_000008.CDS.26383131.26410412.fwd,Protein,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like",Primates,9606,9606.33,Homo sapiens,,BNIP3L,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874840,imex:IM-13779-8199",
fig|214092.21.peg.1701,Protein,"FIG065221: Holliday junction DNA helicase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1378,,RefSeq.9606.33.NC_000005.CDS.181236977.181243800.rev,Protein,"guanine nucleotide-binding protein subunit beta-2-like 1",Primates,9606,9606.33,Homo sapiens,,GNB2L1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2847660,imex:IM-13779-5177",
fig|214092.21.peg.567,Protein,"Rhamnulokinase (EC 2.7.1.5)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0330,rhaB,RefSeq.9606.33.NC_000014.CDS.55137374.55145394.fwd,Protein,"galectin-3 isoform 2",Primates,9606,9606.33,Homo sapiens,,LGALS3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2865436,imex:IM-13779-7097",
fig|214092.21.peg.3691,Protein,"DNA polymerase IV (EC 2.7.7.7)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3231,dinP,RefSeq.9606.33.NC_000019.CDS.54142979.54155407.fwd,Protein,"CCR4-NOT transcription complex subunit 3",Primates,9606,9606.33,Homo sapiens,,CNOT3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2873085,imex:IM-13779-8000",
fig|214092.21.peg.2739,Protein,"Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2334,nifJ,RefSeq.9606.33.NC_000003.CDS.49007342.49015288.fwd,Protein,"WD repeat-containing protein 6",Primates,9606,9606.33,Homo sapiens,,WDR6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850194,imex:IM-13779-5434",
fig|214092.21.peg.1170,Protein,"Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0898,,RefSeq.9606.33.NC_000001.CDS.234607137.234609494.rev,Protein,"interferon regulatory factor 2-binding protein 2 isoform A",Primates,9606,9606.33,Homo sapiens,,IRF2BP2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2857766,imex:IM-13779-6241",
fig|214092.21.peg.4434,Protein,"Putative sugar ABC transport system, ATP-binding protein YtfR (EC 3.6.3.17)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3907,,RefSeq.9606.33.NC_000021.CDS.44886368.44910782.rev,Protein,"integrin beta-2 isoform 1 precursor",Primates,9606,9606.33,Homo sapiens,,ITGB2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2866504,imex:IM-13779-7227",
fig|214092.21.peg.1929,Protein,"Dihydroorotase (EC 3.5.2.3)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1587,pyrC,RefSeq.9606.33.NC_000017.CDS.7572842.7578486.fwd,Protein,"eukaryotic initiation factor 4A-I isoform 1",Primates,9606,9606.33,Homo sapiens,,EIF4A1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2847227,imex:IM-13779-5136",
fig|214092.21.peg.563,Protein,"L-rhamnose mutarotase (EC 5.1.3.n3)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0326,,RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd,Protein,"nuclear factor NF-kappa-B p105 subunit isoform X2",Primates,9606,9606.33,Homo sapiens,,NFKB1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2846437,imex:IM-13779-5061",
fig|214092.21.peg.1865,Protein,"Siderophore [Alcaligin-like] decarboxylase (EC 4.1.1.-) @ Siderophore biosynthesis L-2,4-diaminobutyrate decarboxylase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1529,,RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd,Protein,"short transient receptor potential channel 1 isoform 2",Primates,9606,9606.33,Homo sapiens,,TRPC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2851428,imex:IM-13779-5557",
fig|214092.21.peg.3672,Protein,"DNA recombination-dependent growth factor C",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3212,rdgC,RefSeq.9606.33.NC_000017.CDS.76083648.76103692.rev,Protein,"exocyst complex component 7 isoform 4",Primates,9606,9606.33,Homo sapiens,,EXOC7,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2870321,imex:IM-13779-7677",
fig|214092.21.peg.1685,Protein,"Macrolide-specific efflux protein MacA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1364,,RefSeq.9606.33.NC_000001.CDS.15848068.15939427.fwd,Protein,"msx2-interacting protein",Primates,9606,9606.33,Homo sapiens,,SPEN,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2864381,imex:IM-13779-6976",
fig|214092.21.peg.3328,Protein,"23S rRNA (adenine(2503)-C(2))-methyltransferase & tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2882,,RefSeq.9606.33.NC_000022.CDS.49883663.49887178.fwd,Protein,"zinc finger BED domain-containing protein 4 isoform X1",Primates,9606,9606.33,Homo sapiens,,ZBED4,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2860056,imex:IM-13779-6478",
fig|214092.21.peg.4076,Protein,"RNA polymerase sigma-54 factor RpoN",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3582,rpoN,RefSeq.9606.33.NC_000022.CDS.30334594.30356792.rev,Protein,"splicing factor 3A subunit 1",Primates,9606,9606.33,Homo sapiens,,SF3A1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854956,imex:IM-13779-5958",
fig|214092.21.peg.1602,Protein,"ABC transporter, periplasmic sugar-binding protein precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1293,,RefSeq.9606.33.NC_000008.CDS.100920693.100948889.rev,Protein,"14-3-3 protein zeta/delta isoform X1",Primates,9606,9606.33,Homo sapiens,,YWHAZ,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2877400,imex:IM-13779-8499",
fig|214092.21.peg.1857,Protein,"Methionyl-tRNA synthetase (EC 6.1.1.10)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1522,metG,RefSeq.9606.33.NC_000023.CDS.48923174.48957570.rev,Protein,"OTU domain-containing protein 5 isoform X2",Primates,9606,9606.33,Homo sapiens,,OTUD5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2846172,imex:IM-13779-5031",
fig|214092.21.peg.3810,Protein,"Methionine aminopeptidase (EC 3.4.11.18)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3337,map,RefSeq.9606.33.NC_000014.CDS.55137374.55145394.fwd,Protein,"galectin-3 isoform 2",Primates,9606,9606.33,Homo sapiens,,LGALS3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2865457,imex:IM-13779-7099",
fig|214092.21.peg.549,Protein,"SOS-response repressor and protease LexA (EC 3.4.21.88)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0314,lexA,RefSeq.9606.33.NC_000006.CDS.31639131.31651763.rev,Protein,"large proline-rich protein BAG6 isoform a",Primates,9606,9606.33,Homo sapiens,,BAG6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2875064,imex:IM-13779-8228",
fig|214092.21.peg.1184,Protein,"Xaa-Pro aminopeptidase (EC 3.4.11.9)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0910,pepP,RefSeq.9606.33.NC_000003.CDS.50318129.50320489.rev,Protein,"hyaluronidase-2 isoform X1",Primates,9606,9606.33,Homo sapiens,,HYAL2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2867384,imex:IM-13779-7330",
fig|214092.21.peg.208,Protein,"Mobile element protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.80c,,RefSeq.9606.33.NC_000001.CDS.153358284.153360838.fwd,Protein,"protein S100-A9",Primates,9606,9606.33,Homo sapiens,,S100A9,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2855632,imex:IM-13779-6028",
fig|214092.21.peg.4408,Protein,"Outer membrane usher protein FIMD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3879,,RefSeq.9606.33.NC_000008.CDS.122951511.122954024.fwd,Protein,"zinc fingers and homeoboxes protein 2 isoform X1",Primates,9606,9606.33,Homo sapiens,,ZHX2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2849481,imex:IM-13779-5360",
fig|214092.21.peg.2115,Protein,"PTS system, mannose-specific IIA component / PTS system, mannose-specific IIB component (EC 2.7.1.69)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1758,gptB,RefSeq.9606.33.NC_000006.CDS.33076042.33086238.fwd,Protein,"HLA class II histocompatibility antigen, DP beta 1 chain precursor",Primates,9606,9606.33,Homo sapiens,,HLA-DPB1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2858829,imex:IM-13779-6353",
fig|214092.21.peg.4314,Protein,"Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3793,ugpC,RefSeq.9606.33.NC_000011.CDS.64207365.64223492.fwd,Protein,"fermitin family homolog 3 short form",Primates,9606,9606.33,Homo sapiens,,FERMT3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850850,imex:IM-13779-5500",
fig|214092.21.peg.1460,Protein,"Inner membrane protein YbhL",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1163,,RefSeq.9606.33.NC_000022.CDS.17638694.17727534.fwd,Protein,"bcl-2-like protein 13 isoform c",Primates,9606,9606.33,Homo sapiens,,BCL2L13,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2848552,imex:IM-13779-5272",
fig|214092.21.peg.2623,Protein,"Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2227,pyrF,RefSeq.9606.33.NC_000002.CDS.74530007.74532985.fwd,Protein,"serine protease HTRA2, mitochondrial isoform 2",Primates,9606,9606.33,Homo sapiens,,HTRA2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2847270,imex:IM-13779-5138",
fig|214092.21.peg.912,Protein,"Glutamate-ammonia-ligase adenylyltransferase (EC 2.7.7.42)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0653,glnE,RefSeq.9606.33.NC_000017.CDS.40019529.40053673.rev,Protein,"mediator of RNA polymerase II transcription subunit 24 isoform X1",Primates,9606,9606.33,Homo sapiens,,MED24,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2864561,imex:IM-13779-6996",
fig|214092.21.peg.810,Protein,"D-alanine--D-alanine ligase (EC 6.3.2.4)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0557,ddl,RefSeq.9606.33.NC_000011.CDS.46397450.46548380.rev,Protein,"activating molecule in BECN1-regulated autophagy protein 1 isoform X2",Primates,9606,9606.33,Homo sapiens,,AMBRA1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876171,imex:IM-13779-8367",
fig|214092.21.peg.2998,Protein,"putative membrane protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2573,,RefSeq.9606.33.NC_000002.CDS.96275012.96305437.rev,Protein,"U5 small nuclear ribonucleoprotein 200 kDa helicase",Primates,9606,9606.33,Homo sapiens,,SNRNP200,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844028,imex:IM-13779-4826",
fig|214092.21.peg.1184,Protein,"Xaa-Pro aminopeptidase (EC 3.4.11.9)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0910,pepP,RefSeq.9606.33.NC_000015.CDS.41900645.41972494.rev,Protein,"EH domain-containing protein 4",Primates,9606,9606.33,Homo sapiens,,EHD4,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2870739,imex:IM-13779-7728",
fig|214092.21.peg.2359,Protein,"FIG036672: Nucleoside-diphosphate-sugar epimerase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1979,,RefSeq.9606.33.NC_000022.CDS.41367533.41395960.fwd,Protein,"thyrotroph embryonic factor isoform 2",Primates,9606,9606.33,Homo sapiens,,TEF,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844471,imex:IM-13779-4868",
fig|214092.21.peg.817,Protein,"Protein translocase subunit SecA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0564,secA,RefSeq.9606.33.NC_000006.CDS.160702305.160753061.fwd,Protein,"plasminogen isoform 1 precursor",Primates,9606,9606.33,Homo sapiens,,PLG,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2861187,imex:IM-13779-6607",
fig|214092.21.peg.1206,Protein,"Biosynthetic arginine decarboxylase (EC 4.1.1.19)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0929,speA,RefSeq.9606.33.NC_000007.CDS.103347712.103368054.fwd,Protein,"26S protease regulatory subunit 7 isoform 1",Primates,9606,9606.33,Homo sapiens,,PSMC2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2860546,imex:IM-13779-6527",
fig|214092.21.peg.600,Protein,"Ribosome small subunit biogenesis RbfA-release protein RsgA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0365,,RefSeq.9606.33.NC_000002.CDS.101252965.101269413.fwd,Protein,"CCR4-NOT transcription complex subunit 11",Primates,9606,9606.33,Homo sapiens,,CNOT11,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2843530,imex:IM-13779-4779",
