Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"RefSeq.177416.18.NC_006570.CDS.1640165.1640710.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1576",,"RefSeq.9606.33.NC_000019.CDS.47745560.47757005.fwd","Protein","glioma tumor suppressor candidate region gene 2 protein","Primates",9606,"9606.33","Homo sapiens",,"GLTSCR2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806460;imex:IM-13779-1033",
"RefSeq.177416.18.NC_006570.CDS.1660712.1662169.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1597",,"RefSeq.9606.33.NC_000019.CDS.1986488.2015703.rev","Protein","BTB/POZ domain-containing protein 2","Primates",9606,"9606.33","Homo sapiens",,"BTBD2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799239;imex:IM-13779-292",
"RefSeq.177416.18.NC_006570.CDS.1464938.1466068.fwd","Protein","aminotransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1413",,"RefSeq.9606.33.NC_000008.CDS.123253325.123255946.rev","Protein","zinc fingers and homeoboxes protein 1","Primates",9606,"9606.33","Homo sapiens",,"ZHX1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799598;imex:IM-13779-322",
"fig|177416.18.peg.161","Protein","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0145","rpoC","RefSeq.9606.33.NC_000013.CDS.112485993.112587980.rev","Protein","gamma-tubulin complex component 3 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"TUBGCP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806636;imex:IM-13779-1054",
"RefSeq.177416.18.NC_006570.CDS.1415006.1416997.rev","Protein","transketolase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1369c","tktA","RefSeq.9606.33.NC_000001.CDS.89007724.89020721.rev","Protein","guanylate-binding protein 3","Primates",9606,"9606.33","Homo sapiens",,"GBP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798928;imex:IM-13779-264",
"fig|177416.18.peg.160","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0144","rpoB","RefSeq.9606.33.NC_000002.CDS.85539288.85543772.fwd","Protein","S-adenosylmethionine synthase isoform type-2","Primates",9606,"9606.33","Homo sapiens",,"MAT2A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798714;imex:IM-13779-243",
"RefSeq.177416.18.NC_006570.CDS.741201.743426.rev","Protein","peroxidase/catalase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0721c","katG","RefSeq.9606.33.NC_000004.CDS.168507577.168926385.fwd","Protein","palladin isoform X8","Primates",9606,"9606.33","Homo sapiens",,"PALLD","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803988;imex:IM-13779-757",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000019.CDS.57769843.57779796.fwd","Protein","zinc finger protein 586 isoform a","Primates",9606,"9606.33","Homo sapiens",,"ZNF586","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799483;imex:IM-13779-311",
"fig|177416.18.peg.130","Protein","Peptide chain release factor 3","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0118","prfC","RefSeq.9606.33.NC_000006.CDS.33065316.33073570.rev","Protein","HLA class II histocompatibility antigen, DP alpha 1 chain isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HLA-DPA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802850;imex:IM-13779-651",
"RefSeq.177416.18.NC_006570.CDS.333520.334116.fwd","Protein","phosphatidylglycerophosphate synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0320","pgsA","RefSeq.9606.33.NC_000020.CDS.47622248.47653417.fwd","Protein","nuclear receptor coactivator 3 isoform b","Primates",9606,"9606.33","Homo sapiens",,"NCOA3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798645;imex:IM-13779-236",
"RefSeq.177416.18.NC_006570.CDS.530402.532819.fwd","Protein","DNA gyrase subunit B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0510","gyrB","RefSeq.9606.33.NC_000002.CDS.74530007.74532985.fwd","Protein","serine protease HTRA2, mitochondrial isoform 2","Primates",9606,"9606.33","Homo sapiens",,"HTRA2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806085;imex:IM-13779-987",
"RefSeq.177416.18.NC_006570.CDS.818684.819346.fwd","Protein","haloacid dehalogenase-like hydrolase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0800",,"RefSeq.9606.33.NC_000007.CDS.127582014.127585182.rev","Protein","GRIP and coiled-coil domain-containing protein 1","Primates",9606,"9606.33","Homo sapiens",,"GCC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806650;imex:IM-13779-1057",
"RefSeq.177416.18.NC_006570.CDS.1463095.1464792.fwd","Protein","prolyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1412","proS","RefSeq.9606.33.NC_000005.CDS.52788354.52952451.fwd","Protein","integrin alpha-1 precursor","Primates",9606,"9606.33","Homo sapiens",,"ITGA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805777;imex:IM-13779-954",
"fig|177416.18.peg.24","Protein","Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0021","gatB","RefSeq.9606.33.NC_000002.CDS.27326675.27356331.rev","Protein","general transcription factor 3C polypeptide 2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"GTF3C2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800481;imex:IM-13779-419",
"fig|177416.18.peg.153","Protein","Translation elongation factor Tu","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0137","tufA","RefSeq.9606.33.NC_000005.CDS.150402240.150412749.rev","Protein","HLA class II histocompatibility antigen gamma chain isoform a","Primates",9606,"9606.33","Homo sapiens",,"CD74","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806320;imex:IM-13779-1015",
"RefSeq.177416.18.NC_006570.CDS.422414.424336.rev","Protein","glycogen branching enzyme","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0413c","glgB","RefSeq.9606.33.NC_000006.CDS.75602525.75715594.fwd","Protein","sentrin-specific protease 6 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SENP6","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797900;imex:IM-13779-172",
"RefSeq.177416.18.NC_006570.CDS.1614025.1616322.rev","Protein","ribonuclease R","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1553c","rnr","RefSeq.9606.33.NC_000004.CDS.112644470.112657327.fwd","Protein","la-related protein 7 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"LARP7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805382;imex:IM-13779-912",
"RefSeq.177416.18.NC_006570.CDS.1589551.1592247.fwd","Protein","fusion product of 3-hydroxacyl-CoA dehydrogenase and acyl-CoA-binding protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1530","fadB/acbP","RefSeq.9606.33.NC_000001.CDS.35269047.35419677.fwd","Protein","zinc finger MYM-type protein 4","Primates",9606,"9606.33","Homo sapiens",,"ZMYM4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799554;imex:IM-13779-318",
"RefSeq.177416.18.NC_006570.CDS.1463095.1464792.fwd","Protein","prolyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1412","proS","RefSeq.9606.33.NC_000001.CDS.87332016.87344796.fwd","Protein","LIM domain transcription factor LMO4","Primates",9606,"9606.33","Homo sapiens",,"LMO4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798721;imex:IM-13779-245",
"RefSeq.177416.18.NC_006570.CDS.1243635.1246292.fwd","Protein","ribonuclease E","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1227","rne","RefSeq.9606.33.NC_000002.CDS.241316468.241350174.fwd","Protein","septin-2 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"SEPT2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797889;imex:IM-13779-169",
"RefSeq.177416.18.NC_006570.CDS.1812058.1813389.fwd","Protein","protease yegQ","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1726","yegQ","RefSeq.9606.33.NC_000007.CDS.55019278.55205617.fwd","Protein","epidermal growth factor receptor isoform a precursor","Primates",9606,"9606.33","Homo sapiens",,"EGFR","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807083;imex:IM-13779-1103",
"RefSeq.177416.18.NC_006570.CDS.1194341.1196158.fwd","Protein","GTP binding translational elongation factor Tu and G family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1179","bipA","RefSeq.9606.33.NC_000001.CDS.51617111.51787789.fwd","Protein","oxysterol-binding protein-related protein 9 isoform b","Primates",9606,"9606.33","Homo sapiens",,"OSBPL9","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804093;imex:IM-13779-769",
"RefSeq.177416.18.NC_006570.CDS.1566662.1567588.rev","Protein","heat shock protein, hsp40","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1512c","dnaJ1","RefSeq.9606.33.NC_000005.CDS.150402240.150412749.rev","Protein","HLA class II histocompatibility antigen gamma chain isoform a","Primates",9606,"9606.33","Homo sapiens",,"CD74","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806281;imex:IM-13779-1010",
"RefSeq.177416.18.NC_006570.CDS.1431224.1433260.rev","Protein","DNA ligase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1387c","ligN","RefSeq.9606.33.NC_000020.CDS.59864311.59922413.rev","Protein","synaptonemal complex protein 2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SYCP2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800712;imex:IM-13779-443",
"RefSeq.177416.18.NC_006570.CDS.585870.586520.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0568",,"RefSeq.9606.33.NC_000012.CDS.109932978.109996224.rev","Protein","ARF GTPase-activating protein GIT2 isoform 6","Primates",9606,"9606.33","Homo sapiens",,"GIT2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806565;imex:IM-13779-1046",
"fig|177416.18.peg.212","Protein","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0192","lysU","RefSeq.9606.33.NC_000009.CDS.36840529.37034031.rev","Protein","paired box protein Pax-5 isoform 4","Primates",9606,"9606.33","Homo sapiens",,"PAX5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809229;imex:IM-13779-1348",
"RefSeq.177416.18.NC_006570.CDS.731244.732299.rev","Protein","L-threonine 3-dehydrogenase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0713c","tdh","RefSeq.9606.33.NC_000004.CDS.53377839.53459528.fwd","Protein","pre-mRNA 3'-end-processing factor FIP1 isoform X12","Primates",9606,"9606.33","Homo sapiens",,"FIP1L1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806766;imex:IM-13779-1068",
"RefSeq.177416.18.NC_006570.CDS.1812058.1813389.fwd","Protein","protease yegQ","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1726","yegQ","RefSeq.9606.33.NC_000005.CDS.150402240.150412749.rev","Protein","HLA class II histocompatibility antigen gamma chain isoform a","Primates",9606,"9606.33","Homo sapiens",,"CD74","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806302;imex:IM-13779-1014",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000013.CDS.114235085.114272443.fwd","Protein","cell division cycle protein 16 homolog isoform X3","Primates",9606,"9606.33","Homo sapiens",,"CDC16","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808182;imex:IM-13779-1228",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000019.CDS.35904569.35908228.rev","Protein","TYRO protein tyrosine kinase-binding protein isoform 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"TYROBP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799987;imex:IM-13779-363",
"RefSeq.177416.18.NC_006570.CDS.422414.424336.rev","Protein","glycogen branching enzyme","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0413c","glgB","RefSeq.9606.33.NC_000019.CDS.39406887.39408699.fwd","Protein","tristetraprolin","Primates",9606,"9606.33","Homo sapiens",,"ZFP36","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800056;imex:IM-13779-373",
"RefSeq.177416.18.NC_006570.CDS.1438798.1442451.rev","Protein","exodeoxyribonuclease V beta chain","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1394c","recB","RefSeq.9606.33.NC_000014.CDS.64521505.64531897.fwd","Protein","zinc finger and BTB domain-containing protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ZBTB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799666;imex:IM-13779-332",
"RefSeq.177416.18.NC_006570.CDS.1030281.1031828.rev","Protein","amino acid permease","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1020c",,"RefSeq.9606.33.NC_000019.CDS.53140308.53153747.rev","Protein","zinc finger protein 347 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"ZNF347","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799502;imex:IM-13779-314",
"RefSeq.177416.18.NC_006570.CDS.1015114.1016127.rev","Protein","phenylalanyl-tRNA synthetase subunit alpha","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1003c","pheS","RefSeq.9606.33.NC_000002.CDS.85599076.85601948.rev","Protein","transmembrane protein 150A precursor","Primates",9606,"9606.33","Homo sapiens",,"TMEM150A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799353;imex:IM-13779-302",
"fig|177416.18.peg.148","Protein","Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0132","glpA","RefSeq.9606.33.NC_000022.CDS.32475003.32498530.fwd","Protein","F-box only protein 7 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"FBXO7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806879;imex:IM-13779-1081",
